TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_32_44,84,4144.1,4102.05,4096.41,4108.21,4072.31,4051.79,4091.79,4091.79,4087.69,4054.87,4096.41,4137.44,4026.15,4136.92,0
12_32_44,85,4128.72,4081.54,4089.74,4106.15,4069.74,4046.15,4083.08,4086.67,4079.49,4047.69,4093.85,4125.13,4013.85,4130.77,0
12_32_44,86,4121.54,4074.87,4088.21,4103.59,4063.08,4044.1,4078.97,4085.13,4078.46,4048.21,4081.03,4118.97,4012.82,4125.13,0
12_32_44,87,4129.74,4087.69,4091.28,4106.15,4070.77,4053.85,4088.72,4096.92,4090.77,4058.46,4087.18,4130.77,4015.9,4124.62,0
12_32_44,88,4136.41,4095.38,4092.31,4116.92,4078.97,4063.08,4094.36,4106.67,4098.97,4062.56,4103.08,4137.44,4022.05,4128.21,0
12_32_44,89,4133.33,4090.26,4089.23,4118.46,4073.85,4059.49,4091.79,4100.51,4093.85,4057.95,4102.05,4133.85,4027.18,4128.21,0
12_32_44,90,4130.26,4081.54,4090.26,4109.74,4072.31,4053.33,4090.26,4090.26,4086.15,4053.33,4090.26,4133.33,4018.46,4122.05,0
12_32_44,91,4136.41,4087.69,4099.49,4112.82,4074.87,4049.74,4086.67,4089.23,4087.18,4060,4092.31,4134.87,4016.41,4128.72,0
12_32_44,92,4157.95,4104.1,4107.18,4124.62,4067.69,4045.64,4082.56,4086.67,4088.21,4071.79,4105.64,4139.49,4036.92,4154.36,0
12_32_44,93,4187.18,4111.79,4111.28,4130.26,4065.13,4045.13,4085.64,4079.49,4082.05,4060.51,4119.49,4149.23,4046.67,4181.03,0
12_32_44,94,4216.92,4121.03,4123.59,4137.95,4074.36,4049.74,4088.21,4077.95,4077.95,4044.62,4130.26,4161.54,4043.08,4206.15,0
12_32_44,95,4246.67,4137.95,4136.41,4141.03,4076.41,4050.26,4082.05,4078.97,4078.97,4062.05,4123.59,4167.18,4069.23,4240,0
12_32_44,96,4267.69,4137.95,4138.46,4136.41,4070.77,4046.15,4077.95,4078.46,4076.92,4068.72,4115.38,4170.26,4103.59,4265.64,0
12_32_44,97,4269.74,4134.87,4140,4134.87,4071.28,4045.64,4080.51,4085.64,4074.87,4049.74,4129.74,4176.41,4097.95,4268.21,0
12_32_44,98,4268.21,4141.54,4141.03,4137.44,4065.13,4047.69,4082.05,4092.82,4076.92,4050.77,4135.38,4175.9,4096.41,4268.21,0
12_32_44,99,4270.77,4121.03,4141.03,4149.23,4051.79,4048.72,4084.62,4091.28,4077.95,4062.05,4129.23,4175.38,4107.69,4271.79,0
12_32_44,100,4266.15,4098.97,4143.59,4153.33,4062.56,4055.38,4091.28,4090.26,4080,4060,4141.54,4184.62,4097.44,4267.69,0
12_32_44,101,4250.77,4116.92,4139.49,4133.33,4083.59,4052.82,4091.79,4093.85,4081.03,4060,4137.44,4187.69,4095.38,4260.51,0
12_32_44,102,4237.95,4129.23,4131.28,4113.85,4080,4038.97,4088.72,4094.36,4076.41,4057.95,4117.44,4181.54,4106.15,4249.74,0
12_32_44,103,4231.28,4106.67,4131.79,4116.41,4069.23,4037.95,4090.77,4094.36,4076.41,4052.31,4127.69,4183.59,4089.23,4234.87,0
12_32_44,104,4222.56,4090.77,4136.92,4125.13,4072.82,4045.64,4091.28,4096.92,4087.69,4059.49,4139.49,4189.74,4075.38,4224.1,0
12_32_44,105,4216.41,4094.87,4136.92,4122.56,4073.85,4044.62,4088.72,4100.51,4092.82,4069.23,4127.18,4188.21,4091.79,4220,0
