TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_9_56,52,4102.05,4146.15,4156.92,4122.56,4583.08,4155.38,4105.13,4098.97,4123.59,3549.74,4160.51,4144.1,4104.62,4064.1,0
12_9_56,53,4094.36,4133.33,4160,4119.49,4570.77,4152.31,4104.1,4098.97,4108.72,3556.92,4143.59,4136.41,4094.87,4053.33,0
12_9_56,54,4100,4142.05,4157.95,4122.05,4584.62,4155.9,4107.18,4098.46,4104.1,3569.74,4151.79,4139.49,4095.38,4063.08,0
12_9_56,55,4108.21,4154.87,4153.85,4126.67,4592.82,4155.9,4102.05,4098.97,4117.44,3594.87,4153.33,4139.49,4097.95,4068.21,0
12_9_56,56,4100,4148.21,4150.77,4124.1,4571.79,4152.31,4091.28,4097.44,4120,3609.23,4131.79,4124.1,4085.13,4049.74,0
12_9_56,57,4085.64,4137.44,4149.23,4117.95,4551.28,4153.33,4093.85,4096.92,4104.1,3616.41,4124.1,4117.44,4071.28,4043.08,0
12_9_56,58,4091.79,4147.18,4151.28,4118.97,4542.05,4158.46,4105.13,4097.95,4101.03,3637.95,4131.28,4129.74,4079.49,4056.92,0
12_9_56,59,4107.18,4160,4157.44,4128.72,4527.18,4156.41,4103.08,4098.46,4118.46,3673.33,4129.23,4141.03,4093.85,4069.74,0
12_9_56,60,4107.18,4153.33,4160.51,4130.26,4508.72,4150.77,4092.31,4098.46,4125.64,3704.62,4120,4140,4092.31,4071.28,0
12_9_56,61,4103.59,4149.23,4156.41,4124.1,4501.03,4153.33,4090.26,4098.97,4115.38,3729.74,4118.97,4134.87,4087.69,4073.33,0
12_9_56,62,4108.72,4156.41,4154.36,4124.62,4505.13,4158.46,4096.92,4099.49,4118.97,3761.03,4124.62,4137.44,4094.87,4076.92,0
12_9_56,63,4109.74,4157.44,4153.85,4128.72,4503.59,4155.9,4099.49,4098.97,4125.64,3786.67,4120,4142.56,4096.41,4076.41,0
12_9_56,64,4105.13,4151.28,4152.82,4127.18,4484.62,4153.33,4094.87,4098.97,4105.13,3785.13,4102.56,4132.82,4083.59,4063.59,0
12_9_56,65,4103.59,4150.77,4152.82,4121.03,4461.54,4156.92,4093.33,4098.97,4091.28,3795.9,4088.72,4123.59,4079.49,4055.38,0
12_9_56,66,4105.13,4149.74,4154.87,4119.49,4442.56,4155.38,4096.92,4098.97,4113.33,3844.1,4087.69,4131.28,4087.69,4064.62,0
12_9_56,67,4113.33,4144.1,4152.82,4122.56,4424.62,4149.74,4096.41,4098.97,4131.79,3884.1,4092.31,4141.54,4092.82,4076.92,0
12_9_56,68,4123.08,4147.69,4156.92,4128.21,4409.23,4151.79,4093.85,4099.49,4120,3895.9,4091.79,4146.67,4095.38,4086.15,0
12_9_56,69,4126.67,4152.82,4161.54,4131.79,4404.62,4156.41,4093.85,4098.97,4108.21,3909.74,4086.15,4150.26,4099.49,4092.82,0
12_9_56,70,4123.59,4145.64,4156.41,4125.64,4399.49,4153.33,4090.77,4099.49,4109.74,3927.69,4077.44,4147.18,4089.74,4088.21,0
12_9_56,71,4118.97,4141.54,4150.77,4118.46,4385.13,4151.79,4085.64,4098.97,4107.18,3930.77,4070.77,4135.9,4074.36,4078.46,0
12_9_56,72,4119.49,4150.26,4152.82,4124.62,4371.28,4152.82,4087.69,4098.97,4105.64,3937.44,4065.13,4131.28,4078.97,4075.9,0
12_9_56,73,4122.05,4155.38,4152.31,4130.26,4362.05,4152.82,4092.31,4098.46,4111.28,3960,4061.54,4127.18,4088.21,4075.38,0
12_9_56,74,4122.05,4153.33,4149.74,4124.62,4352.82,4156.41,4089.23,4097.95,4103.59,3984.1,4062.56,4125.64,4088.72,4080,0
12_9_56,75,4121.54,4153.85,4151.79,4124.1,4343.59,4156.92,4085.13,4097.44,4098.97,4003.08,4065.64,4134.87,4090.26,4091.28,0
12_9_57,76,4124.62,4153.33,4153.33,4126.15,4332.31,4150.26,4087.69,4096.92,4115.38,4024.62,4061.54,4140,4090.26,4093.85,0
12_9_57,77,4126.67,4147.18,4153.85,4122.05,4309.23,4149.74,4091.79,4098.97,4130.26,4049.74,4056.41,4136.92,4087.69,4090.26,0
12_9_57,78,4128.21,4143.59,4153.85,4124.1,4287.69,4157.95,4093.33,4098.97,4125.64,4065.64,4062.05,4138.97,4091.79,4092.82,0
12_9_57,79,4127.69,4144.62,4151.79,4128.72,4283.59,4158.46,4092.31,4098.46,4107.69,4067.69,4055.9,4140.51,4095.38,4093.85,0
12_9_57,80,4122.05,4140.51,4146.67,4116.92,4276.41,4152.31,4089.23,4100.51,4095.38,4067.69,4037.44,4135.38,4084.1,4089.23,0
12_9_57,81,4127.69,4141.54,4146.67,4115.38,4258.97,4151.28,4090.26,4101.03,4101.03,4083.59,4042.56,4141.54,4080.51,4095.9,0
12_9_57,82,4141.54,4155.9,4151.79,4134.36,4249.74,4156.41,4094.36,4097.44,4110.26,4109.74,4061.54,4152.82,4092.31,4111.79,0
12_9_57,83,4137.95,4157.44,4150.26,4132.31,4247.18,4153.85,4090.77,4097.44,4110.26,4118.97,4053.85,4144.62,4094.87,4110.26,0
