TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_27_13,97,4093.33,4089.74,4105.13,4094.87,4114.36,4097.95,4103.59,4087.69,4097.44,4090.26,4086.67,4106.67,4101.03,4104.62,0
12_27_13,98,4087.18,4087.18,4103.08,4085.64,4109.23,4096.92,4102.56,4091.79,4094.87,4086.15,4081.54,4104.62,4094.87,4097.44,0
12_27_13,99,4092.82,4094.87,4106.67,4093.33,4107.69,4101.54,4101.03,4094.87,4102.56,4085.13,4088.21,4106.15,4098.46,4099.49,0
12_27_13,100,4097.44,4101.54,4107.69,4103.08,4111.79,4102.05,4102.56,4098.97,4112.82,4090.77,4095.9,4108.21,4107.18,4109.23,0
12_27_13,101,4101.03,4101.54,4105.13,4103.59,4117.95,4104.1,4106.67,4108.72,4120.51,4108.21,4102.05,4115.38,4110.26,4112.31,0
12_27_13,102,4105.64,4096.92,4104.1,4102.05,4118.97,4106.15,4108.21,4110.26,4118.46,4113.85,4106.67,4120.51,4108.21,4109.74,0
12_27_13,103,4108.72,4100.51,4111.79,4107.18,4118.46,4105.64,4106.15,4105.13,4110.77,4101.54,4110.26,4121.54,4108.72,4116.41,0
12_27_13,104,4112.82,4110.26,4117.44,4110.77,4120.51,4109.23,4106.67,4106.15,4114.87,4103.08,4111.28,4126.15,4110.26,4124.1,0
12_27_13,105,4114.87,4104.62,4110.77,4103.08,4111.79,4107.18,4106.15,4104.1,4115.38,4104.1,4107.18,4128.72,4109.23,4114.87,0
12_27_13,106,4111.28,4091.28,4106.67,4095.9,4092.82,4095.38,4099.49,4095.9,4102.56,4084.62,4103.08,4125.13,4104.62,4106.15,0
12_27_13,107,4110.77,4092.31,4112.31,4097.95,4091.79,4093.85,4095.9,4093.85,4100.51,4082.05,4106.67,4123.59,4105.64,4115.9,0
12_27_13,108,4112.82,4095.38,4112.82,4098.46,4105.64,4099.49,4101.54,4095.9,4103.08,4100,4103.59,4126.67,4110.77,4122.05,0
12_27_13,109,4106.15,4089.74,4106.67,4092.31,4111.79,4096.92,4105.13,4092.31,4093.33,4093.33,4091.79,4122.05,4103.59,4112.82,0
12_27_13,110,4096.92,4089.23,4103.08,4091.28,4107.69,4096.41,4104.62,4092.31,4092.31,4079.49,4090.77,4110.77,4097.95,4107.69,0
12_27_13,111,4096.92,4094.87,4105.64,4093.33,4106.15,4102.56,4101.54,4093.85,4098.46,4085.64,4094.87,4106.67,4102.05,4109.23,0
12_27_13,112,4098.97,4093.85,4105.13,4092.82,4108.21,4107.18,4097.44,4092.31,4093.33,4091.28,4093.33,4106.15,4098.46,4106.15,0
12_27_13,113,4095.38,4089.23,4100.51,4094.36,4105.13,4107.69,4097.95,4093.85,4089.23,4089.74,4094.36,4103.59,4093.33,4105.13,0
12_27_13,114,4094.36,4091.28,4100,4097.95,4105.64,4108.21,4099.49,4095.9,4096.41,4092.82,4098.97,4106.67,4097.95,4106.15,0
12_27_13,115,4094.36,4094.87,4102.56,4094.87,4112.82,4107.69,4096.41,4091.79,4095.38,4093.33,4094.36,4107.69,4097.95,4100,0
12_27_13,116,4093.33,4094.87,4103.08,4090.26,4113.85,4107.69,4096.41,4091.28,4090.26,4089.74,4088.72,4104.62,4089.23,4098.46,0
12_27_13,117,4098.97,4098.46,4106.15,4096.92,4108.72,4108.72,4097.95,4094.87,4093.85,4090.26,4096.92,4113.33,4091.79,4106.67,0
12_27_13,118,4108.21,4101.54,4107.69,4105.13,4109.74,4106.67,4096.41,4093.33,4096.41,4091.28,4100,4120,4094.87,4111.28,0
12_27_13,119,4106.67,4099.49,4106.15,4105.13,4111.79,4102.56,4095.9,4096.41,4095.9,4090.77,4094.87,4115.38,4090.26,4107.69,0
12_27_13,120,4104.62,4102.56,4107.18,4105.64,4110.26,4104.1,4099.49,4106.67,4098.46,4092.82,4098.46,4113.33,4092.31,4110.77,0
12_27_13,121,4106.67,4106.67,4105.64,4102.56,4114.36,4108.72,4102.56,4107.18,4099.49,4093.33,4104.1,4114.87,4093.85,4114.87,0
12_27_13,122,4099.49,4097.44,4096.92,4092.82,4113.85,4107.69,4103.59,4096.41,4094.87,4092.82,4098.46,4109.23,4091.28,4110.26,0
12_27_14,123,4089.23,4090.77,4092.31,4091.28,4105.64,4106.15,4105.64,4089.23,4089.23,4090.26,4090.26,4103.59,4089.74,4103.59,0
12_27_14,124,4094.87,4099.49,4097.44,4098.97,4110.77,4107.69,4104.62,4091.79,4091.28,4085.64,4094.36,4108.21,4089.74,4102.56,0
12_27_14,125,4107.18,4107.18,4105.64,4104.62,4125.64,4108.21,4104.62,4100,4104.62,4096.41,4106.67,4119.49,4096.92,4111.79,0
12_27_14,126,4108.72,4105.64,4110.26,4105.64,4121.54,4106.67,4106.15,4100.51,4108.21,4109.23,4112.31,4124.62,4101.54,4120.51,0
12_27_14,127,4103.59,4099.49,4106.15,4099.49,4107.69,4105.13,4097.95,4090.26,4091.28,4098.97,4101.03,4111.28,4093.33,4114.87,0
12_27_14,128,4102.05,4096.41,4101.03,4095.9,4108.21,4105.64,4093.85,4093.33,4087.18,4089.23,4093.85,4105.64,4091.79,4110.26,0
12_27_14,0,4105.13,4102.05,4105.13,4106.15,4117.95,4107.69,4101.03,4108.21,4105.13,4095.9,4103.08,4120.51,4102.05,4117.95,0
12_27_14,1,4105.64,4108.21,4109.23,4111.79,4117.95,4108.21,4102.05,4109.23,4104.62,4092.31,4106.67,4122.56,4100,4117.95,0
12_27_14,2,4101.54,4104.62,4106.67,4106.15,4112.82,4106.67,4097.44,4103.59,4089.23,4085.64,4096.92,4108.72,4085.64,4108.72,0
12_27_14,3,4102.56,4101.54,4108.21,4105.13,4110.26,4106.67,4103.08,4106.15,4094.36,4097.95,4092.82,4112.82,4083.08,4108.72,0
12_27_14,4,4108.72,4108.72,4110.77,4110.26,4108.72,4108.72,4107.69,4109.23,4103.59,4105.13,4097.44,4123.59,4088.21,4110.26,0
12_27_14,5,4102.05,4108.72,4106.15,4109.23,4113.85,4109.74,4103.59,4105.13,4096.41,4097.44,4094.36,4114.87,4085.64,4106.67,0
12_27_14,6,4096.92,4103.08,4104.1,4106.67,4122.56,4110.26,4103.08,4104.1,4090.26,4089.74,4091.28,4108.21,4086.15,4106.15,0
12_27_14,7,4108.21,4104.62,4109.23,4107.69,4117.95,4110.77,4107.69,4108.21,4095.9,4094.87,4100.51,4115.9,4092.31,4107.69,0
