TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_30_29,91,4111.28,4141.03,4094.87,4096.41,4152.82,4087.69,4081.54,4059.49,4055.38,4070.77,4083.08,4101.03,4076.92,4099.49,0
12_30_29,92,4109.23,4151.28,4092.82,4094.36,4142.56,4080.51,4080.51,4063.08,4069.74,4094.87,4081.03,4096.41,4073.85,4100,0
12_30_30,93,4095.9,4142.05,4087.18,4091.79,4130.77,4096.92,4086.15,4060.51,4057.95,4048.72,4081.03,4081.54,4060.51,4088.21,0
12_30_30,94,4091.79,4120.51,4087.69,4092.82,4130.26,4096.92,4091.28,4064.62,4058.97,4026.67,4088.72,4080.51,4066.15,4088.21,0
12_30_30,95,4099.49,4117.95,4088.21,4093.33,4152.31,4079.49,4088.72,4074.36,4078.46,4098.46,4086.67,4087.69,4073.33,4100,0
12_30_30,96,4106.15,4136.92,4087.69,4090.77,4165.13,4082.56,4083.59,4069.23,4068.21,4121.54,4084.62,4088.21,4074.87,4103.08,0
12_30_30,97,4107.18,4143.59,4089.74,4093.85,4149.23,4092.82,4082.05,4056.92,4040,4063.08,4091.79,4089.74,4080.51,4103.59,0
12_30_30,98,4097.44,4133.33,4085.64,4095.38,4136.41,4089.23,4077.95,4048.21,4034.36,4046.15,4074.87,4081.03,4073.85,4097.44,0
12_30_30,99,4090.26,4122.05,4082.05,4091.79,4140,4089.23,4072.82,4050.26,4044.62,4072.82,4056.41,4070.26,4064.1,4086.67,0
12_30_30,100,4101.54,4120,4090.77,4092.82,4137.95,4091.28,4077.95,4058.46,4052.82,4080,4084.62,4086.15,4076.41,4094.36,0
12_30_30,101,4111.28,4129.23,4094.87,4094.36,4132.82,4087.69,4084.62,4063.08,4058.97,4080,4102.56,4104.1,4085.64,4110.26,0
12_30_30,102,4109.23,4138.97,4093.33,4086.67,4143.08,4089.74,4088.21,4065.64,4057.44,4083.59,4080.51,4101.03,4081.54,4112.82,0
12_30_30,103,4117.95,4141.54,4103.59,4093.33,4145.13,4091.28,4091.79,4073.85,4062.56,4087.69,4092.31,4106.67,4090.77,4115.9,0
12_30_30,104,4125.64,4133.85,4113.33,4108.72,4131.79,4090.77,4091.28,4076.92,4071.79,4086.67,4115.38,4119.49,4097.44,4113.85,0
12_30_30,105,4122.56,4136.41,4108.72,4108.21,4130.26,4095.38,4089.74,4073.33,4064.62,4072.82,4101.03,4120,4086.67,4106.67,0
12_30_30,106,4123.59,4143.08,4105.13,4105.13,4128.21,4097.44,4091.79,4077.44,4065.64,4070.77,4102.56,4121.54,4086.15,4111.28,0
12_30_30,107,4124.62,4136.92,4108.72,4106.15,4118.46,4091.79,4093.85,4078.46,4074.36,4082.05,4123.59,4123.59,4097.95,4121.03,0
12_30_30,108,4124.62,4136.92,4108.72,4103.08,4124.1,4087.69,4091.28,4073.33,4068.72,4097.95,4110.26,4121.03,4103.08,4123.59,0
12_30_30,109,4124.62,4138.97,4107.18,4105.13,4140,4090.26,4089.74,4067.69,4054.87,4094.36,4081.54,4113.85,4103.08,4120,0
12_30_30,110,4124.1,4141.03,4107.69,4110.77,4150.77,4094.36,4089.23,4066.15,4054.87,4069.23,4091.79,4110.77,4104.1,4114.87,0
12_30_30,111,4129.74,4154.87,4109.74,4106.15,4147.69,4093.33,4089.74,4070.26,4061.03,4071.79,4114.36,4117.44,4103.59,4114.87,0
12_30_30,112,4139.49,4165.64,4113.33,4106.67,4122.05,4086.15,4090.26,4076.41,4067.69,4096.41,4109.23,4125.13,4108.21,4120.51,0
12_30_30,113,4140.51,4156.41,4115.38,4118.46,4109.74,4092.82,4092.31,4077.44,4073.33,4099.49,4101.54,4126.15,4111.28,4126.15,0
12_30_30,114,4131.28,4139.49,4111.28,4116.92,4126.15,4105.64,4094.87,4075.9,4069.23,4091.79,4108.21,4125.64,4100,4121.54,0
12_30_30,115,4124.62,4129.74,4106.67,4106.67,4112.82,4093.85,4094.36,4078.97,4062.56,4083.59,4104.1,4123.59,4088.21,4109.74,0
12_30_30,116,4121.03,4132.31,4107.18,4106.67,4100,4085.13,4093.85,4081.54,4062.56,4068.72,4090.77,4117.44,4088.21,4103.08,0
12_30_30,117,4116.92,4138.46,4105.64,4107.69,4116.41,4100,4094.36,4078.46,4063.08,4071.79,4092.82,4114.87,4086.15,4102.05,0
12_30_30,118,4124.1,4129.74,4103.08,4105.64,4102.05,4098.97,4091.79,4075.38,4062.56,4084.62,4103.59,4114.36,4089.23,4106.15,0
12_30_30,119,4135.9,4118.46,4105.13,4111.28,4101.03,4088.21,4089.23,4076.41,4066.15,4062.05,4112.31,4118.46,4103.59,4123.08,0
12_30_30,120,4140,4125.64,4111.28,4115.9,4147.69,4099.49,4092.31,4079.49,4070.77,4057.95,4115.9,4127.69,4112.31,4144.62,0
12_30_30,121,4149.23,4141.03,4113.33,4116.92,4135.38,4104.62,4092.82,4079.49,4069.23,4099.49,4112.82,4129.23,4111.79,4156.92,0
12_30_30,122,4178.97,4165.64,4117.44,4125.64,4093.33,4092.82,4091.28,4078.46,4065.64,4105.64,4112.82,4128.72,4117.95,4171.28,0
12_30_30,123,4209.23,4188.72,4127.18,4133.33,4125.64,4090.26,4092.31,4076.92,4067.18,4086.15,4112.31,4136.41,4129.74,4191.79,0
12_30_30,124,4220.51,4201.03,4133.85,4133.33,4152.31,4093.33,4093.33,4077.95,4076.41,4095.38,4115.9,4143.08,4135.9,4207.18,0
12_30_30,125,4221.03,4209.74,4129.74,4141.54,4121.03,4093.33,4091.79,4071.79,4069.74,4088.21,4116.41,4135.9,4121.03,4205.13,0
12_30_30,126,4221.54,4216.41,4125.13,4154.87,4112.31,4093.33,4087.18,4060.51,4043.59,4054.36,4093.85,4121.54,4091.28,4188.72,0
12_30_30,127,4232.31,4226.67,4131.79,4160,4124.62,4093.85,4086.67,4060,4036.92,4041.54,4077.95,4118.97,4074.87,4183.08,0
12_30_30,7,4204.62,4299.49,4119.49,4177.95,4136.41,4088.72,4075.38,4057.44,4020,4028.21,4022.56,4083.08,3956.41,4091.79,0
12_30_30,8,4175.9,4276.92,4105.13,4167.69,4110.77,4088.72,4071.79,4047.18,4006.67,4006.67,3988.72,4054.87,3934.87,4060.51,0
12_30_30,9,4153.85,4250.77,4096.92,4168.72,4096.41,4089.74,4068.72,4044.62,4012.82,3998.46,3980.51,4034.36,3927.18,4044.62,0
12_30_30,10,4154.87,4274.36,4100,4167.18,4130.77,4092.82,4074.36,4057.44,4047.69,4061.03,3998.46,4044.62,3951.79,4050.26,0
12_30_30,11,4150.77,4288.72,4094.87,4158.97,4140,4095.38,4081.54,4064.62,4052.82,4076.92,3998.97,4048.72,3969.23,4047.18,0
12_30_30,12,4134.87,4254.36,4086.15,4153.85,4112.82,4092.82,4074.87,4055.9,4025.64,4010.77,3994.87,4036.92,3959.49,4035.9,0
12_30_30,13,4128.21,4235.38,4089.74,4149.23,4116.92,4091.28,4072.31,4054.36,4028.72,4005.64,4005.13,4043.59,3970.26,4041.54,0
12_30_30,14,4127.18,4243.08,4094.87,4146.67,4132.31,4099.49,4084.62,4067.69,4055.9,4056.92,4009.74,4056.92,4014.36,4049.74,0
12_30_30,15,4117.95,4232.82,4092.31,4147.69,4114.87,4103.08,4090.77,4078.97,4062.56,4061.03,4004.1,4051.28,4032.82,4044.62,0
12_30_30,16,4110.26,4215.38,4090.26,4143.59,4102.56,4091.79,4084.1,4074.36,4054.36,4045.13,4002.56,4048.72,4019.49,4043.59,0
12_30_30,17,4109.74,4212.82,4095.9,4141.03,4101.54,4084.1,4082.56,4066.67,4048.21,4036.92,4011.79,4060.51,4022.56,4047.18,0
12_30_30,18,4108.21,4212.82,4102.05,4147.18,4104.1,4096.41,4090.77,4069.74,4047.18,4028.72,4014.36,4061.54,4027.18,4045.13,0
12_30_30,19,4107.18,4202.05,4102.56,4151.28,4105.13,4105.64,4093.85,4076.41,4057.95,4044.62,4005.13,4055.9,4024.1,4049.23,0
12_30_30,20,4109.23,4188.21,4106.15,4154.36,4091.79,4101.54,4092.31,4078.97,4068.21,4068.21,4011.79,4065.64,4035.9,4060,0
12_30_30,21,4109.74,4187.18,4108.21,4149.74,4103.59,4102.56,4091.28,4070.26,4057.95,4058.97,4018.97,4075.38,4043.59,4053.85,0
12_30_30,22,4107.69,4189.23,4102.56,4138.46,4128.72,4106.67,4087.18,4061.03,4048.72,4037.95,4009.23,4067.18,4033.33,4044.1,0
12_30_30,23,4108.72,4188.21,4104.62,4143.59,4125.64,4106.67,4086.15,4068.72,4061.54,4055.9,4010.26,4063.08,4031.79,4050.77,0
12_30_30,24,4102.56,4178.97,4104.62,4146.67,4111.79,4106.67,4088.21,4075.38,4069.74,4073.33,4014.87,4064.62,4038.46,4050.26,0
12_30_30,25,4089.23,4162.56,4094.87,4133.33,4108.72,4109.23,4090.26,4070.77,4065.13,4052.82,4011.79,4060.51,4033.85,4040.51,0
12_30_30,26,4089.74,4163.08,4092.31,4133.85,4097.44,4106.67,4092.31,4071.28,4072.31,4044.1,4020,4060,4028.21,4044.1,0
12_30_30,27,4096.92,4167.69,4095.9,4142.56,4091.79,4105.13,4093.33,4078.97,4089.23,4069.23,4030.26,4072.31,4035.9,4055.9,0
12_30_30,28,4091.79,4157.44,4094.87,4133.85,4106.15,4110.26,4091.79,4080.51,4100,4092.82,4028.72,4076.92,4048.21,4052.31,0
12_30_30,29,4079.49,4154.36,4089.23,4124.1,4104.62,4106.15,4088.21,4073.85,4091.28,4080.51,4025.64,4062.56,4045.13,4034.87,0
12_30_30,30,4076.41,4161.03,4088.72,4126.15,4089.23,4101.03,4088.72,4073.33,4076.41,4050.77,4024.1,4058.46,4029.23,4026.15,0
12_30_30,31,4074.87,4150.77,4090.26,4128.21,4082.56,4105.64,4093.33,4080.51,4080,4052.82,4024.1,4066.15,4032.31,4031.79,0
12_30_30,32,4070.26,4136.92,4084.62,4128.21,4092.31,4111.28,4094.36,4086.15,4096.41,4070.26,4030.26,4069.74,4051.28,4035.38,0
12_30_30,33,4068.21,4140.51,4077.95,4127.18,4096.41,4109.23,4091.79,4089.74,4104.62,4077.44,4034.36,4067.18,4043.59,4030.77,0
12_30_30,34,4061.03,4135.9,4075.9,4122.56,4060.51,4104.62,4091.28,4088.21,4097.95,4070.77,4020.51,4057.44,4016.92,4021.03,0
12_30_30,35,4049.74,4117.44,4068.21,4113.33,4053.85,4105.13,4089.23,4077.44,4088.72,4053.33,4003.08,4055.38,4018.46,4020,0
12_30_30,36,4057.44,4116.92,4067.69,4107.69,4118.97,4111.28,4091.28,4083.59,4104.62,4077.95,4020.51,4072.31,4043.08,4038.97,0
12_30_30,37,4070.77,4124.1,4080.51,4109.23,4144.1,4112.82,4094.36,4095.38,4122.05,4124.62,4042.05,4078.46,4048.21,4045.64,0
12_30_30,38,4052.31,4111.79,4073.85,4108.72,4093.33,4109.23,4086.15,4079.49,4100,4092.82,4018.46,4052.31,4026.15,4018.97,0
12_30_30,39,4031.79,4097.44,4060,4105.64,4072.82,4109.74,4081.54,4065.13,4077.95,4037.44,3998.46,4037.95,4009.74,4004.62,0
12_30_30,40,4046.67,4103.59,4070.26,4104.1,4088.72,4110.26,4088.72,4075.9,4089.74,4060,4014.87,4057.44,4012.82,4021.03,0
12_30_30,41,4058.97,4105.13,4082.05,4108.72,4080.51,4105.64,4094.36,4081.54,4099.49,4087.18,4018.46,4066.67,4025.13,4030.26,0
12_30_30,42,4049.74,4085.64,4077.44,4111.28,4076.92,4104.1,4094.36,4074.36,4087.18,4065.64,3991.79,4054.36,4024.62,4025.13,0
12_30_30,43,4044.62,4065.64,4075.9,4100.51,4082.56,4101.03,4086.67,4062.56,4071.28,4048.21,3972.82,4046.15,3992.31,4013.85,0
12_30_30,44,4045.64,4066.67,4077.95,4094.87,4073.33,4094.87,4078.46,4054.87,4069.74,4055.38,3981.03,4050.26,3982.05,4008.72,0
