TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
11_55_50,128,4089.23,4089.74,4091.79,4090.77,4107.18,4098.46,4095.9,4114.87,4096.41,4058.46,4085.64,4108.72,4131.28,4099.49,0
11_55_50,0,4099.49,4093.33,4096.41,4096.41,4110.77,4108.72,4106.15,4122.56,4092.82,4082.05,4093.33,4121.03,4146.67,4106.15,0
11_55_50,1,4105.64,4094.87,4099.49,4098.46,4105.64,4111.28,4108.72,4131.28,4097.44,4095.9,4096.41,4123.59,4156.92,4114.87,0
11_55_50,2,4105.13,4095.38,4096.92,4099.49,4102.56,4105.13,4102.05,4127.69,4103.59,4091.79,4100.51,4123.08,4156.92,4118.97,0
11_55_50,3,4107.18,4097.44,4097.44,4105.13,4109.74,4107.69,4104.62,4120.51,4103.59,4096.92,4106.67,4125.13,4155.9,4118.97,0
11_55_50,4,4108.21,4100.51,4097.95,4109.74,4113.85,4113.33,4106.15,4124.62,4104.62,4105.13,4109.23,4125.64,4161.54,4118.46,0
11_55_50,5,4102.56,4094.87,4092.82,4103.08,4096.92,4108.21,4097.95,4121.03,4095.9,4082.05,4101.54,4121.54,4153.85,4110.77,0
11_55_50,6,4098.46,4088.72,4092.31,4098.46,4088.72,4105.13,4093.85,4107.18,4083.59,4061.03,4090.26,4118.46,4136.92,4103.59,0
11_55_50,7,4105.64,4095.38,4098.97,4103.59,4111.79,4109.74,4100,4109.74,4095.9,4083.59,4095.38,4126.67,4137.95,4110.77,0
11_55_50,8,4112.31,4103.08,4101.03,4109.23,4120.51,4116.92,4103.08,4125.13,4112.82,4108.21,4111.28,4138.97,4150.26,4122.56,0
11_55_50,9,4111.79,4103.59,4100.51,4108.72,4106.15,4120,4100,4129.74,4105.13,4105.13,4110.26,4140,4151.79,4122.56,0
11_55_50,10,4110.26,4101.03,4100,4107.18,4103.59,4115.38,4098.46,4128.72,4095.38,4094.36,4101.03,4135.38,4146.15,4121.03,0
11_55_50,11,4113.33,4101.54,4100,4108.21,4101.03,4106.15,4097.95,4126.67,4101.54,4090.26,4104.62,4137.95,4146.67,4123.08,0
11_55_50,12,4111.79,4102.56,4100,4108.21,4091.28,4105.13,4096.92,4120.51,4105.13,4096.92,4108.72,4140,4148.21,4123.08,0
11_55_50,13,4107.69,4100,4100,4107.69,4101.03,4110.26,4096.92,4120.51,4102.05,4105.64,4105.64,4135.38,4143.08,4122.56,0
11_55_50,14,4108.21,4096.41,4097.44,4105.64,4113.85,4108.72,4098.97,4126.67,4106.15,4107.69,4108.21,4135.38,4136.92,4123.08,0
11_55_50,15,4111.79,4096.41,4099.49,4106.15,4105.64,4106.67,4097.44,4125.64,4109.23,4108.21,4112.82,4138.46,4143.08,4123.59,0
11_55_50,16,4109.23,4093.33,4102.56,4105.64,4097.44,4109.74,4094.36,4125.13,4106.67,4100.51,4104.62,4132.31,4149.74,4119.49,0
11_55_50,17,4105.64,4084.1,4097.44,4097.44,4096.41,4109.23,4095.38,4129.23,4105.64,4087.18,4095.9,4123.08,4141.54,4114.36,0
11_55_50,18,4108.21,4087.18,4096.92,4092.82,4096.41,4108.21,4095.9,4129.23,4105.64,4096.92,4098.46,4123.08,4136.41,4115.9,0
11_55_50,19,4110.26,4090.26,4100,4094.87,4096.41,4107.18,4092.31,4120,4103.08,4108.72,4096.92,4125.64,4129.23,4115.38,0
11_55_50,20,4107.18,4083.59,4099.49,4096.92,4090.77,4105.13,4093.85,4117.44,4104.62,4102.05,4089.23,4123.59,4118.97,4107.18,0
11_55_50,21,4107.18,4085.13,4099.49,4101.54,4091.79,4113.85,4103.08,4130.77,4107.18,4096.41,4090.77,4125.64,4121.54,4106.67,0
