TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_11_48,119,4065.13,4055.38,4095.9,4187.18,4080.51,4065.64,4058.97,4096.41,4072.31,4364.62,3785.64,4015.38,4038.97,4044.62,0
12_11_48,120,4080,4055.9,4099.49,4194.87,4075.38,4065.64,4055.9,4097.44,4074.36,4367.18,3809.23,4027.18,4045.13,4054.87,0
12_11_48,121,4084.1,4066.15,4096.92,4192.82,4082.05,4062.56,4049.74,4099.49,4067.69,4357.95,3820.51,4037.95,4055.9,4061.54,0
12_11_48,122,4078.46,4073.33,4096.41,4191.79,4092.31,4057.95,4047.69,4100,4075.9,4349.74,3816.92,4040.51,4058.46,4058.97,0
12_11_48,123,4080,4070.77,4099.49,4185.64,4092.31,4061.03,4049.23,4099.49,4081.54,4348.21,3823.08,4042.56,4062.05,4060,0
12_11_48,124,4086.67,4074.36,4098.97,4181.03,4088.21,4065.64,4053.33,4100,4072.82,4331.79,3835.38,4045.13,4056.92,4063.08,0
12_11_48,125,4093.85,4087.69,4098.46,4199.49,4096.41,4070.77,4058.97,4098.97,4074.36,4324.62,3843.59,4045.64,4054.87,4063.59,0
12_11_48,126,4091.79,4087.18,4100.51,4204.62,4097.95,4075.38,4061.03,4097.44,4077.44,4319.49,3847.69,4040,4062.05,4063.59,0
12_11_48,127,4080.51,4072.31,4101.54,4181.54,4084.62,4073.85,4059.49,4096.41,4075.9,4296.92,3847.69,4036.92,4055.38,4054.87,0
12_11_48,128,4082.56,4077.95,4102.56,4172.31,4087.18,4077.95,4061.54,4095.9,4086.15,4285.64,3861.54,4050.77,4046.67,4049.74,0
12_11_48,0,4094.87,4095.38,4104.1,4184.1,4105.64,4087.69,4067.69,4097.44,4090.77,4291.28,3891.79,4060,4060,4062.05,0
12_11_48,1,4093.85,4097.95,4101.54,4195.38,4111.79,4085.64,4067.69,4100.51,4076.92,4263.08,3898.97,4044.1,4065.64,4064.62,0
12_11_48,2,4088.72,4092.82,4100.51,4185.13,4097.95,4076.92,4062.56,4101.03,4075.38,4218.97,3890.77,4034.36,4043.59,4053.85,0
12_11_48,3,4094.87,4089.23,4102.56,4161.54,4084.1,4075.38,4059.49,4098.97,4090.26,4212.82,3903.08,4044.62,4038.46,4059.49,0
12_11_48,4,4097.95,4093.33,4105.64,4155.38,4086.67,4076.92,4061.54,4097.95,4093.33,4214.87,3928.72,4055.38,4057.44,4076.92,0
12_11_48,5,4097.95,4099.49,4108.72,4168.21,4098.46,4076.92,4063.08,4097.44,4087.18,4183.59,3941.54,4058.46,4060.51,4078.97,0
12_11_48,6,4104.1,4103.08,4106.15,4176.41,4100.51,4076.92,4062.56,4097.44,4088.72,4150.77,3942.05,4061.03,4057.95,4076.92,0
12_11_48,7,4102.05,4105.64,4098.46,4165.13,4091.28,4075.38,4064.62,4098.97,4095.38,4143.59,3943.59,4062.05,4058.46,4078.46,0
12_11_48,8,4089.23,4103.08,4094.87,4153.33,4088.72,4076.41,4067.18,4100,4090.77,4132.31,3943.59,4055.38,4046.15,4068.21,0
12_11_48,9,4086.67,4094.36,4098.46,4155.9,4089.74,4078.46,4066.15,4098.97,4083.59,4113.85,3947.18,4051.79,4040.51,4062.05,0
12_11_48,10,4093.33,4100.51,4098.46,4155.9,4089.74,4077.44,4063.59,4098.46,4090.26,4102.05,3960.51,4058.46,4054.87,4070.77,0
12_11_48,11,4095.9,4108.72,4100.51,4156.92,4093.85,4075.38,4064.1,4098.97,4094.36,4091.79,3972.31,4065.64,4056.92,4077.95,0
12_11_48,12,4097.44,4098.97,4104.62,4155.9,4094.36,4076.41,4069.23,4098.97,4093.33,4088.72,3973.85,4066.67,4043.59,4076.41,0
12_11_48,13,4094.87,4095.9,4104.1,4151.28,4086.15,4076.92,4069.23,4098.97,4091.28,4085.64,3972.31,4064.1,4034.36,4067.69,0
12_11_48,14,4089.23,4107.18,4098.46,4123.08,4085.64,4073.85,4062.56,4097.95,4082.05,4067.18,3983.59,4059.49,4027.18,4056.41,0
12_11_48,15,4091.28,4109.23,4099.49,4066.67,4092.31,4077.44,4065.64,4098.97,4080,4055.38,3992.82,4055.38,4027.69,4059.49,0
12_11_48,16,4093.33,4107.69,4102.56,4013.33,4088.21,4082.56,4071.79,4098.46,4085.13,4058.97,3987.69,4052.31,4035.9,4065.64,0
12_11_48,17,4088.72,4108.72,4098.46,3987.18,4091.79,4081.54,4067.69,4093.85,4085.13,4051.28,3993.33,4048.21,4039.49,4060,0
12_11_48,18,4090.26,4107.18,4099.49,3985.13,4109.74,4085.64,4070.26,4094.87,4089.23,4038.46,4011.79,4054.36,4055.9,4065.13,0
12_11_48,19,4090.26,4109.74,4102.05,3976.92,4104.62,4091.28,4078.97,4100.51,4096.92,4033.33,4005.13,4061.03,4083.59,4073.33,0
12_11_48,20,4083.08,4117.95,4096.92,3962.05,4086.15,4091.79,4076.92,4100,4100,4033.85,3986.15,4056.92,4100,4060.51,0
12_11_48,21,4086.15,4124.1,4096.41,3967.18,4096.92,4093.33,4074.87,4095.9,4101.54,4030.77,3997.44,4060.51,4112.31,4059.49,0
12_11_48,22,4097.44,4125.64,4103.08,3986.15,4106.15,4096.41,4079.49,4097.44,4098.97,4016.92,4013.85,4073.33,4125.13,4072.31,0
12_11_48,23,4092.31,4118.46,4097.95,3984.1,4092.31,4089.23,4075.9,4098.97,4091.28,3999.49,4008.21,4072.31,4126.15,4064.62,0
12_11_48,24,4080,4108.72,4091.28,3975.9,4087.18,4080,4068.72,4097.44,4093.33,3988.21,4001.03,4063.59,4120,4052.31,0
12_11_48,25,4083.59,4105.64,4095.38,3989.23,4091.28,4085.13,4073.33,4098.46,4098.46,3977.95,4003.59,4070.26,4117.95,4057.44,0
12_11_48,26,4090.77,4115.38,4100,4002.05,4092.31,4092.31,4077.44,4098.97,4098.97,3961.54,4013.33,4079.49,4121.54,4063.08,0
12_11_48,27,4087.18,4121.54,4097.95,4007.69,4093.85,4087.69,4075.38,4097.44,4106.67,3949.23,4021.03,4076.92,4126.15,4060.51,0
12_11_48,28,4070.77,4104.62,4091.28,4000.51,4081.54,4078.97,4070.26,4097.44,4103.59,3938.46,4007.69,4064.1,4111.28,4045.64,0
12_11_48,29,4061.03,4089.74,4086.67,3994.36,4072.82,4082.56,4069.74,4098.46,4089.74,3926.15,4002.05,4056.41,4097.95,4034.36,0
