TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_23_12,72,4095.9,4098.97,4095.9,4095.9,4097.95,4089.74,4093.33,4105.13,4092.31,4107.69,4097.95,4119.49,4100,4102.05,0
12_23_12,73,4093.33,4098.97,4089.23,4086.67,4101.54,4092.82,4096.41,4107.69,4096.41,4109.23,4105.64,4124.1,4105.13,4107.69,0
12_23_12,74,4091.28,4091.79,4081.03,4082.05,4095.38,4083.08,4091.79,4099.49,4092.82,4101.03,4097.44,4109.74,4094.36,4099.49,0
12_23_12,75,4095.9,4091.28,4090.77,4091.28,4092.31,4077.44,4089.23,4094.36,4088.21,4093.85,4087.69,4104.62,4086.15,4094.36,0
12_23_12,76,4095.9,4094.36,4094.36,4094.87,4095.9,4082.05,4090.26,4091.79,4084.62,4092.31,4088.72,4114.36,4089.74,4100.51,0
12_23_12,77,4093.85,4095.9,4089.23,4090.77,4097.44,4086.67,4091.28,4095.38,4086.67,4096.92,4097.44,4122.56,4092.31,4106.67,0
12_23_12,78,4098.46,4094.36,4092.82,4091.28,4098.46,4086.67,4094.36,4105.64,4095.9,4105.13,4102.05,4123.59,4094.87,4108.72,0
12_23_12,79,4103.08,4094.87,4101.54,4093.33,4101.54,4087.18,4100,4113.33,4099.49,4107.69,4103.08,4124.1,4098.97,4106.67,0
12_23_12,80,4106.67,4098.46,4107.18,4098.46,4104.62,4091.79,4098.97,4111.28,4094.36,4106.15,4101.03,4128.72,4097.44,4106.15,0
12_23_12,81,4105.64,4096.92,4102.05,4101.03,4101.03,4089.74,4093.33,4105.64,4090.26,4106.15,4095.9,4129.23,4092.31,4107.18,0
12_23_12,82,4095.9,4088.72,4089.23,4090.26,4093.85,4083.08,4094.36,4108.21,4094.36,4103.59,4090.77,4121.03,4089.23,4102.05,0
12_23_12,83,4092.82,4085.64,4089.23,4083.08,4095.9,4084.62,4096.41,4109.74,4095.38,4102.05,4089.74,4117.44,4089.74,4098.97,0
12_23_12,84,4102.05,4092.82,4096.41,4093.85,4102.56,4089.74,4093.33,4106.67,4088.72,4103.59,4093.33,4121.54,4090.26,4103.59,0
