TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_2_4,121,4126.15,4077.44,4106.67,4086.15,4097.95,4090.26,4094.87,4095.9,4086.15,4075.9,4106.15,4087.69,4126.15,4095.38,0
12_2_4,122,4128.21,4088.72,4107.18,4093.33,4096.41,4089.23,4086.67,4100,4088.72,4077.44,4122.05,4093.85,4129.74,4095.9,0
12_2_4,123,4121.03,4089.23,4104.62,4088.21,4102.56,4090.77,4082.56,4083.59,4084.1,4075.38,4122.05,4082.56,4130.77,4088.72,0
12_2_4,124,4125.13,4088.21,4103.59,4089.23,4116.41,4095.9,4090.26,4094.87,4094.87,4085.64,4121.03,4078.46,4138.46,4091.28,0
12_2_4,125,4137.44,4094.87,4103.59,4101.54,4114.87,4096.92,4092.31,4110.77,4093.33,4089.74,4124.62,4082.05,4140.51,4101.03,0
12_2_4,126,4137.95,4098.97,4105.64,4102.05,4107.18,4101.03,4091.28,4101.54,4078.46,4077.95,4119.49,4077.44,4125.13,4099.49,0
12_2_4,127,4135.9,4098.46,4109.23,4095.38,4106.15,4106.67,4092.31,4090.77,4073.85,4070.77,4115.38,4074.36,4118.97,4095.9,0
12_2_4,128,4135.9,4096.92,4105.13,4093.33,4106.15,4101.03,4089.23,4090.77,4078.46,4070.77,4118.46,4074.87,4124.1,4096.41,0
12_2_4,0,4130.26,4092.31,4101.03,4093.85,4113.85,4098.97,4088.21,4093.33,4078.46,4059.49,4111.79,4071.79,4114.87,4092.31,0
12_2_4,1,4125.13,4090.26,4101.54,4088.72,4120.51,4107.69,4095.38,4097.44,4081.54,4060.51,4106.15,4072.31,4104.62,4089.74,0
12_2_4,2,4124.62,4091.79,4100.51,4083.08,4113.33,4108.72,4097.95,4097.44,4091.28,4085.13,4112.82,4069.74,4109.23,4088.21,0
12_2_4,3,4123.59,4088.72,4100,4085.64,4105.13,4104.1,4094.87,4096.41,4093.33,4094.87,4117.95,4063.08,4110.77,4086.15,0
12_2_4,4,4129.74,4086.15,4103.59,4088.21,4104.1,4106.15,4096.92,4113.85,4091.28,4088.21,4120,4072.31,4111.28,4095.38,0
12_2_4,5,4138.97,4098.97,4107.18,4091.79,4107.18,4110.77,4100.51,4123.08,4095.38,4091.79,4125.13,4088.21,4126.15,4110.26,0
12_2_4,6,4138.97,4109.74,4107.69,4093.85,4109.23,4110.77,4099.49,4103.08,4087.69,4083.08,4122.05,4083.59,4130.26,4110.26,0
12_2_4,7,4134.36,4099.49,4105.13,4087.18,4106.67,4108.72,4096.92,4096.92,4077.95,4058.97,4117.44,4071.79,4112.82,4101.03,0
12_2_4,8,4134.36,4091.28,4102.05,4081.54,4108.21,4107.69,4095.38,4108.72,4085.13,4061.54,4125.64,4075.9,4105.13,4100,0
12_2_4,9,4135.9,4098.97,4101.54,4086.67,4113.85,4105.64,4092.82,4105.64,4089.23,4075.9,4127.69,4077.95,4107.69,4099.49,0
12_2_4,10,4136.92,4103.08,4104.62,4092.82,4109.23,4101.54,4093.85,4099.49,4077.95,4070.77,4109.74,4069.23,4094.87,4092.82,0
12_2_4,11,4138.46,4101.54,4104.62,4090.77,4106.15,4096.41,4095.9,4104.62,4077.44,4067.18,4103.59,4070.77,4084.62,4089.23,0
12_2_4,12,4137.44,4099.49,4101.03,4089.74,4107.69,4094.87,4092.82,4097.44,4082.56,4071.79,4108.72,4075.9,4089.74,4090.77,0
12_2_4,13,4134.36,4094.87,4102.05,4088.72,4105.64,4094.87,4090.77,4087.18,4079.49,4067.69,4106.67,4068.21,4088.72,4091.79,0
12_2_4,14,4134.87,4100.51,4106.67,4085.13,4105.13,4092.31,4091.79,4095.38,4087.69,4068.21,4106.15,4067.18,4081.03,4091.28,0
12_2_4,15,4135.38,4107.18,4108.21,4082.05,4098.97,4094.36,4092.31,4097.95,4089.74,4078.46,4114.36,4075.9,4083.08,4094.36,0
12_2_4,16,4125.64,4094.87,4102.56,4077.95,4092.31,4097.95,4092.31,4086.15,4064.62,4061.03,4110.26,4067.18,4080,4092.82,0
12_2_4,17,4118.46,4087.18,4098.97,4081.03,4103.08,4095.9,4093.85,4078.97,4047.69,4028.21,4098.46,4053.33,4066.15,4085.13,0
